surname;count
KUKIELSKA;132
LEBED;132
LEKSY;132
LETNIOWSKA;132
LISTKIEWICZ;132
LOPEZ;132
MACUR;132
MAJEREK;132
MALANKOWSKA;132
MARZECKA;132
MATEUSZUK;132
MĄDZIK;132
MEDYCKA;132
MELNICHUK;132
MICHÓR;132
MIĘTKIEWSKA;132
MIKUŁKO;132
MISIK;132
MITCHELL;132
MRACHACZ;132
NERLO;132
PAWŁASEK;132
PIERZCHANOWSKA;132
POLACZKIEWICZ;132
POLICIŃSKA;132
PORTALSKA;132
POTRĘĆ;132
PRUDEL;132
PRZENICZNA;132
RAMENDA;132
RAMSKA;132
RAPALSKA;132
RZEPPA;132
SIEMIENIUCH;132
SOBIEWSKA;132
SOŁOBODOWSKA;132
STĘŻALSKA;132
STRELTSOVA;132
SUPROŃ;132
SZEBESTA;132
SZMATLOCH;132
ŚLAZ;132
ŚWIERŻYŃSKA;132
TRAŁA;132
TURCHAK;132
VASYLYSHYNA;132
VIETROVA;132
VYHOVSKA;132
WERDA;132
WIĄZEK;132
WIŚLICKA;132
WOJASIŃSKA;132
WOJS;132
ZAMIELA;132
ZIĘBOWICZ;132
ZYDLEWSKA;132
ALIEVI;132
ANTONIÓW;132
AWSIUKIEWICZ;132
BABIRACKI;132
BARTELAK;132
BASOŃ;132
BĄBIAK;132
BĄCALSKI;132
BEBŁO;132
BEKASIEWICZ;132
BIEGACZ;132
BODNARIUK;132
BRALCZYK;132
BRANIEWSKI;132
BURYTA;132
BURZMIŃSKI;132
BUZE;132
CEGIEŁKO;132
CIEKLIŃSKI;132
CISAKOWSKI;132
CISEWSKI;132
CURYL;132
CYPERSKI;132
CZELADZKI;132
CZOBOT;132
CZUBAKOWSKI;132
DĄDALSKI;132
DEREBECKI;132
DESECKI;132
DŁONIAK;132
DOMŻAŁOWICZ;132
DRANKOWSKI;132
DUDAREWICZ;132
DZIESZKO;132
FAGASIŃSKI;132
FELIŃCZAK;132
FRANCISZKOWSKI;132
HEYDUK;132
HOŁOWIECKI;132
HRYNIV;132
JAKUSZ-GOSTOMSKI;132
JÓZEFKO;132
KAMPE;132
KASZEK;132
KATKOWSKI;132
KIEWRA;132
KNIAZIEV;132
KORCHYNSKYI;132
KORZYSTKA;132
KOSZELNIK;132
KOTABA;132
KOTUNIAK;132
KOTYRA;132
KOZUBIŃSKI;132
KREJ;132
KRZESIAK;132
KRZYCZMONIK;132
KUĆKA;132
KUNKOWSKI;132
KUPTZ;132
KURYŁA;132
LABRYGA;132
LOBACH;132
LUMA;132
LUŻYŃSKI;132
MACHLAŃSKI;132
MAGAR;132
MALC;132
MAŚLUK;132
MATKOVSKYI;132
MAŹ;132
MĘDRYK;132
MIELA;132
MIGAWA;132
MISHRA;132
MŁODNICKI;132
NADACHEWICZ;132
NIKLIBORC;132
NIKOŃCZUK;132
OH;132
ONDERKA;132
OSEŁKA;132
OSZCZAPIŃSKI;132
PARTEKA;132
PECKO;132
PIEKIELNIK;132
PINIEWSKI;132
PODBORĄCZYŃSKI;132
POLEWACZ;132
PRADUN;132
PRASAŁEK;132
PRAŻNIEWSKI;132
PRUSIECKI;132
PRYMKA;132
PRZENICZNY;132
PYŁKA;132
RADKOWIAK;132
REVUTSKYI;132
ROPA;132
ROSŁANOWSKI;132
RUMIK;132
SARGALSKI;132
SIDYK;132
SIWARSKI;132
STANISŁAWOWSKI;132
SZYMOREK;132
SZYPROWSKI;132
ŚCIĘGAJ;132
ŚNIETKA;132
ŚWIATLAK;132
TŁUSZCZ;132
TRĘDOWICZ;132
TRYBUSZEWSKI;132
VARABEI;132
WICHMAN;132
WIERTLEWSKI;132
WINECKI;132
WŁÓCZYK;132
WOJCIESZKIEWICZ;132
WOLNICZAK;132
WOŁTOSZ;132
WÓDECKI;132
WYLEŻUCH;132
ZADWÓRNY;132
ZAJĄCZEK;132
ZARACHOWICZ;132
ZIEMIECKI;132
ZORIN;132
ZUBIAK;132
ZUBYK;132
ZWĘGLIŃSKI;132
ANDRECKA;131
ARBASZEWSKA;131
BAŁUCKA;131
BEREZKA;131
BESPALOVA;131
BLINOVA;131
BONDAROWICZ;131
BYLINOWSKA;131
CHERNIAIEVA;131
CHWAŁOWSKA;131
CZECHANOWSKA;131
CZEKAŁOWSKA;131
CZEMPAS;131
CZYKIETA;131
DAMBIEC;131
DEMUTH;131
DOJNIKOWSKA;131
DOMAN;131
DRABKOWSKA;131
FEDAS;131
GAMŻA;131
GAZIŃSKA;131
GIBCZYŃSKA;131
GIDELSKA;131
GOGOŁEK;131
GOŚCIMIŃSKA;131
GROHS;131
HABIAK;131
HARBUT;131
HARRISON;131
HOŁOWCZAK;131
JĘDRZAK;131
KARMOLIŃSKA;131
KOTYŁA;131
KOWALIKOWSKA;131
KRECZMAN;131
KRZYŻKOWSKA;131
KUNASZYK;131
KUTSYK;131
LARSSON;131
LEVKIVSKA;131
LIGOROWSKA;131
ŁABANOWICZ;131
MAKSIMCZUK;131
MAN;131
MARCHAJ;131
MARTENS;131
MATYSZKOWICZ;131
MIARCZYŃSKA;131
MOKRZECKA;131
MÖLLER;131
MOTORNA;131
NAGALSKA;131
NAWA;131
NIEŻURAWSKA;131
OBCZYŃSKA;131
ONYSKIV;131
ORLEWICZ;131
PACHECKA;131
PAPINA;131
PĘKAL;131
PLAŻUK;131
PODRALSKA;131
PODWIŃSKA;131
POKUCIŃSKA;131
PRUSIECKA;131
PUSKARZ;131
PUSZAKOWSKA;131
RENN;131
REUS;131
RUDZIAK;131
RUMOCKA;131
SABALSKA;131
SAJDYK;131
SAKHNIUK;131
SAPIEHA;131
SEPCZYŃSKA;131
SIMSON;131
SKŁADZIEŃ;131
SKÓRCZEWSKA;131
SKRABALAK;131
SZAWARSKA;131
SZENIAWSKA;131
TARATUTA;131
TEODORSKA;131
TRZĘSIMIECH;131
URBANSKA;131
WALEWICZ;131
WALLACH;131
WARCZYGŁOWA;131
WIADROWSKA;131
WIELGOLEWSKA;131
WÓJTÓW;131
ZASIEWSKA;131
ZBIEŃ;131
ZIELENIECKA;131
ZIEMIAŃCZYK;131
ZIMINA;131
ZWĘGLIŃSKA;131
ŻYWANOWSKA;131
ALOKHIN;131
ANDRELCZYK;131
BALTYN;131
BAŁECKI;131
BAŃBURA;131
BARGAŃSKI;131
BOCHNA;131
BORISOV;131
BUCHANIEC;131
CHAŁUPCZYŃSKI;131
CHRZEŚCIJAŃSKI;131
CHWIL;131
CHWOŁKA;131
CHYBIORZ;131
CIECHORSKI;131
CZARNEK;131
CZYŻYŃSKI;131
DANYLYSHYN;131
DEMBITSKYI;131
DOBRASIEWICZ;131
DONIAK;131
DOROŻ;131
DUFAJ;131
FAŁDOWSKI;131
FLICIŃSKI;131
FUJARSKI;131
FULARZ;131
FULBISZEWSKI;131
GAJEWY;131
GANDURSKI;131
GAWEŁKO;131
GIERŁACH;131
GINIEWICZ;131
GLAMOWSKI;131
GORLACH;131
GOŚCIMSKI;131
GÓLCZYŃSKI;131
GRUZ;131
IQBAL;131
IŻYK;131
JANA;131
JESIOŁKIEWICZ;131
JONATOWSKI;131
KABAK;131
KAZIBUT;131
KIETA;131
KOCZYBA;131
KONDEL;131
KONKA;131
KOROŚCIK;131
KORZEŃSKI;131
KOSSEWSKI;131
KOZIANA;131
KRÓLSKI;131
KUBOK;131
KUCKI;131
KUMELA;131
LASKOSZ;131
LEBOK;131
LEBOWSKI;131
LEJAWKA;131
LELENIEWSKI;131
ŁABUDZIŃSKI;131
MALADA;131
MAŃTURZYK;131
MARGIELA;131
MASZCZYŃSKI;131
MIĘSOWICZ;131
MŁOTKIEWICZ;131
MOTOR;131
MYRLAK;131
MYSIOREK;131
NELKOWSKI;131
OCIPKA;131
OLK;131
OLTER;131
OŚRÓDKA;131
PALIDER;131
PASKUDA;131
PICHURA;131
PIETRUSIK;131
PIGIEL;131
PŁOUCHA;131
PODBILSKI;131
PODLIPSKI;131
POLANEK;131
PUDYSZ;131
RAMANOUSKI;131
REBELSKI;131
RUDAKOV;131
RZEMYK;131
RZEWUCKI;131
SALUS;131
SAMICZAK;131
SAWCZENKO;131
SHAKHOV;131
SIDEŁKO;131
SKOLARUS;131
SKORLIŃSKI;131
SPÓLNICKI;131
STARANOWICZ;131
STARSIAK;131
STECH;131
STILER;131
STPICZYŃSKI;131
STROMCZYŃSKI;131
STRUTYNSKYI;131
SZKORUPA;131
SZOŁDROWSKI;131
SZWAJKOSZ;131
SZWEDZIAK;131
THAPA MAGAR;131
UMIĘCKI;131
UVAROV;131
WANIC;131
WASYLKO;131
WELCZ;131
WOJEWNIK;131
WÓLTAŃSKI;131
WYBRANIAK;131
ZARITSKYI;131
ZIELNIEWICZ;131
ZIEŃKO;131
ZYGOWSKI;131
ŹRÓDŁOWSKI;131
ABRAMOVYCH;130
ANTOSIUK;130
AUGUSTIN;130
BARWAŚNA;130
BELEI;130
BEZPALA;130
BIELONKO;130
BIERANOWSKA;130
BLACHNIK;130
BOHACHOVA;130
BOHATYROVA;130
BRUNIECKA;130
BUSCH;130
CELI;130
CHUDZIKOWSKA;130
CZEREDYS;130
DĄDALSKA;130
DŁUBISZ;130
DONIECKA;130
DRECZKOWSKA;130
DYDYK;130
GARDULSKA;130
GŁYŻEWSKA;130
GOCMAN;130
GOLASIK;130
GORAZDOWSKA;130
GÓRNIKIEWICZ;130
GUZEWSKA;130
GZIUT;130
HARASHCHENKO;130
HEROLD;130
HLUKHOVA;130
HRABOVA;130
HUDYM;130
IGNACEK;130
JANS;130
JARZYNOWSKA;130
JOCHIM;130
KAIK;130
KARPICKA;130
KŁYSZEWSKA;130
KOŁCON;130
KOMISARCZUK;130
KONSUR;130
KORDULEWSKA;130
KORTH;130
KORWIN-PIOTROWSKA;130
KORZUCH;130
KOTWASIŃSKA;130
KRĘCIEWSKA;130
KUBASA;130
KURYLIUK;130
LAMPERSKA;130
LAVRENKO;130
LAWENDOWSKA;130
LAZAREWICZ;130
LICHA;130
LISICA;130
LOIKO;130
ŁAZEWSKA;130
ŁĄGIEWCZYK;130
ŁUCYSZYN;130
MAKSYLEWICZ;130
MATELOWSKA;130
MENDELA;130
MIERSKA;130
MINICKA;130
MOCZULAK;130
MONASTERSKA;130
MYSIŃSKA;130
NASKRENT;130
NOVYKOVA;130
NOWAŃSKA;130
ODÓJ;130
OKOLUS;130
OKULICZ;130
ORIEKHOVA;130
ORLEAŃSKA;130
OSADOWSKA;130
OVCHAR;130
PAPOŃ;130
PARCZYK;130
PAWLARCZYK;130
PĘCIKIEWICZ;130
PIECHACZYK;130
POLK;130
POMICHOWSKA;130
PROSKE;130
PROSZKIEWICZ;130
PRYŁOWSKA;130
PRZESZŁOWSKA;130
RASZYŃSKA;130
RZEWUCKA;130
SCHÜTZ;130
SHUT;130
SIEKIERKOWSKA;130
SMOLEWSKA;130
SMÓŁKOWSKA;130
SPECJAŁ;130
STACHARSKA;130
SYPIAŃSKA;130
SZAPOWAŁ;130
SZEMBORSKA;130
SZURMAN;130
SZUTKIEWICZ;130
SZYŁKO;130
SZYMAŚ;130
ŚWIOKŁO;130
TOLL;130
TOMKALSKA;130
UKLEJEWSKA;130
URSZULAK;130
UTKINA;130
WACHACZYK;130
WALCZYKIEWICZ;130
WEKWERT;130
WINECKA;130
YUSUPOVA;130
ZAGNIŃSKA;130
ZIMKOWSKA;130
ARUTIUNIAN;130
BADO;130
BAWOŁEK;130
BENECKI;130
BISWAS;130
BLOKESZ;130
BOBELA;130
BRÓD;130
BUDZIEWSKI;130
CHODURA;130
CHUDZIKOWSKI;130
CIMASZEWSKI;130
DENDURA;130
DOJLIDA;130
DOJNIKOWSKI;130
DRABIEC;130
FALGER;130
FARACIK;130
FEDERCZYK;130
FENGER;130
FULCZYK;130
GAĆKOWSKI;130
GAWEŁDA;130
GAŻA;130
GORAZDOWSKI;130
GRUPIŃSKI;130
HAWRYŁKO;130
HEJAK;130
HRYCYSZYN;130
HYZIAK;130
JABŁCZYŃSKI;130
JAGIELNIK;130
JENCZELEWSKI;130
JĘSIAK;130
KABANOV;130
KACZANOWICZ;130
KALECIAK;130
KAŁĘKA;130
KERIMOV;130
KISZYCKI;130
KŁUŚ;130
KOLASSA;130
KOLERSKI;130
KOŁĄTAJ;130
KOPAŃCZYK;130
KOPCZA;130
KOREŃ;130
KRĄŻEK;130
KRUPNIEWSKI;130
KUPIJAJ;130
LUKOSZ;130
LURANIEC;130
ŁAGIEWKA;130
ŁAJDECKI;130
ŁANECKI;130
ŁĘT;130
MAGDALIŃSKI;130
MAKIŁA;130
MANTYK;130
MARDAUS;130
MEKHTIEV;130
MĘDYK;130
MIŚKOWSKI;130
MITSKEVICH;130
MYSIŃSKI;130
NAGIĘĆ;130
NAJKOWSKI;130
NAWROTKIEWICZ;130
OCIŃSKI;130
PASZKIEL;130
PATRYARCHA;130
PELON;130
PĘCHEREK;130
PLISAK;130
POLICIŃSKI;130
POZIMSKI;130
PÓŁTORACZYK;130
RASZYŃSKI;130
ROŻDŻYŃSKI;130
SĄDAJ;130
SMOCZEK;130
SMUTNIAK;130
STAWISIŃSKI;130
SUSLOV;130
SYSIO;130
SZLACHTOWICZ;130
SZMACIŃSKI;130
SZMEICHEL;130
SZNAJDROWSKI;130
SZUKIEŁOWICZ;130
SZUR;130
SZURMAK;130
SZURNICKI;130
SZUSTKOWSKI;130
SZUTTA;130
SZYGULSKI;130
TEODORSKI;130
TŁOMAK;130
TOSNOWIEC;130
TROJAKOWSKI;130
TRZEPACZKA;130
URIASZ;130
USTOWSKI;130
WACIŃSKI;130
WAJNER;130
WIATROWICZ;130
WICZUK;130
WIELGOLEWSKI;130
WIĘSAK;130
WLAŹLIK;130
WORKOWSKI;130
WRZASKOWSKI;130
ZĄTEK;130
ZBIEGIEŃ;130
ZELENYI;130
ZONIK;130
ANDRUSYK;129
ANTONIV;129
BAŁECKA;129
BILIAIEVA;129
BORISOVA;129
BRANNY;129
CAŁCZYŃSKA;129
CEMBROWSKA;129
CHRISTENSEN;129
CIECHOCIŃSKA;129
CISEWSKA;129
ĆWIELONG;129
DARDAS;129
DERLACZ;129
DOBIASZ;129
DZHURA;129
EBEL;129
EKSNER;129
FEJFER;129
FILCEK;129
FIRUT;129
FORYSZEWSKA;129
FULBISZEWSKA;129
GAJDZICKA;129
GIERKOWSKA;129
GLAPSKA;129
GLENSK;129
GORALCZYK;129
GOWARZEWSKA;129
GRZĘDOWSKA;129
GRZYŚKA;129
HLUSHCHUK;129
HOŁDERNA;129
HOSTYŃSKA;129
HRUSHETSKA;129
HRYHORUK;129
HRYWNIAK;129
IWANKOWSKA;129
KARMIŃSKA;129
KENDZIA;129
KIEŁBIŃSKA;129
KILAŃSKA;129
KLEIBER;129
KLĘBOWSKA;129
KLYMOVA;129
KŁUJSZO;129
KOMKOWSKA;129
KONDERLA;129
KOSTRZAK;129
KRĘCIWILK;129
KROKHMAL;129
KUKURUZA;129
KUNKOWSKA;129
LAKSANDER;129
LOTYCZ;129
MACZUGOWSKA;129
MATOWICKA;129
MITINA;129
MOSKALOVA;129
NADWORSKA;129
NAJEWSKA;129
NATORA;129
NIELABA;129
NIESLER;129
NIEZNAJ;129
NONAS;129
OKAZ;129
OKUŃSKA;129
OTOMAŃSKA;129
PACHNICKA;129
PAWNUK;129
PĘTKOWSKA;129
PHILIPP;129
PIEŃCZAK;129
PLUZHNYK;129
PODBILSKA;129
POTOTSKA;129
PRENTKA;129
PRUCZKOWSKA;129
PRYIMA;129
RABIAŃSKA;129
REDMAN;129
REMIORZ;129
REZNIKOVA;129
RIABTSEVA;129
ROSŁANOWSKA;129
ROSOSIŃSKA;129
ROŻNIAKOWSKA;129
RÓŻYCZKA;129
SANIK;129
SAPRYKINA;129
SENDERECKA;129
SHAPRAN;129
SINCHUK;129
SKOTOWSKA;129
SKRĘTKOWSKA;129
SŁAWĘCKA;129
SOWICKA;129
STEGIENKO;129
SZACHOWSKA;129
SZATKA;129
SZLEPER;129
SZUSTKOWSKA;129
SZWAT;129
ŚCIECHOWSKA;129
TĄTA;129
TOBOLIK;129
TODORSKA;129
TRASKOWSKA;129
TSVIHUN;129
TWARDO;129
WALESKA;129
WAWRYN;129
WELKA;129
WISOWSKA;129
WOLAREK;129
WUJDA;129
WYCHOWSKA;129
ZABILSKA;129
ZACŁONA;129
ZAHORODNA;129
ZBRZYZNA;129
ZGARDZIŃSKA;129
ZIELEWICZ;129
ŻELEŹNICKA;129
AMBROŻAK;129
ANCZYK;129
BACHORA;129
BAJGROWICZ;129
BAŁONIAK;129
BARTA;129
BAUCH;129
BECZKOWSKI;129
BEŁŻEK;129
BOCER;129
BOCZNIEWICZ;129
BOGDANOV;129
BRĄŚ;129
BROJANOWSKI;129
BRZUSTEWICZ;129
BURNATOWSKI;129
BYRKA;129
BYSTRZYŃSKI;129
CHACHURA;129
CHOCHOŁOWICZ;129
CHUDOBIŃSKI;129
CUDECKI;129
CZOCHÓR;129
DEMIANOV;129
DOBRAŚ;129
DRAWSKI;129
DROBCZYŃSKI;129
DRYK;129
DUDZICKI;129
DULINIEC;129
DURANOWSKI;129
DUŻYK;129
DZIUBLEWSKI;129
DZIURLIKOWSKI;129
EDELMAN;129
FERNANDEZ;129
FIEDZIUKIEWICZ;129
FOSZCZYŃSKI;129
GAŁĘZIOK;129
GIERMAKOWSKI;129
GIERSZAL;129
GOJKE;129
GOŁOWACZ;129
GRAJCAREK;129
GUZIUK;129
GWORYS;129
HOŁODNIAK;129
HOSTYŃSKI;129
IGNACIK;129
IMBIOROWICZ;129
JADŁOWSKI;129
JASITCZAK;129
JĘDROS;129
JÓŹWIUK;129
KARKOSA;129
KARŁO;129
KARMIŃSKI;129
KARPLIUK;129
KISŁO;129
KLACZKOWSKI;129
KLEINOWSKI;129
KOLIBOWSKI;129
KOPISZKA;129
KOTRYCH;129
KOZIESTAŃSKI;129
KROSZCZYŃSKI;129
KUNYTSKYI;129
LEGACKI;129
LICHOROBIEC;129
LIPICKI;129
LULKIEWICZ;129
MAGNUS;129
MARCHEWCZYK;129
MARECZKO;129
MECHOWSKI;129
MIDZIO;129
MIĘDZYBRODZKI;129
MIŻEJEWSKI;129
MOISIEIEV;129
MOLEWSKI;129
MUDRY;129
NAROJEK;129
OMIECZYŃSKI;129
PAULAU;129
PAUTER;129
PISZCZYŃSKI;129
POBORCZYK;129
POKOJOWCZYK;129
PRUBAN;129
PRZYCZKA;129
PYSZKO;129
RAMSKI;129
RANDAK;129
RAPCIAK;129
RĄBA;129
REDEK;129
REMIN;129
RĘDZINA;129
ROZKOCHA;129
RUMIANTSEV;129
RYĆ;129
SERWECIŃSKI;129
SHI;129
SIBIELAK;129
SIDOROV;129
SIRANT;129
SŁUBIK;129
SOBUŃ;129
SOWICKI;129
SUCHIŃSKI;129
SUNAR;129
SWACHTA;129
SZCZUDŁOWSKI;129
SZURMA;129
ŚLUŻYŃSKI;129
ŚMIECHURA;129
TARACIŃSKI;129
TIWARI;129
TŁUŚCIAK;129
TONN;129
TUŁAZA;129
URYCH;129
UZAROWICZ;129
UŻAROWSKI;129
VASILEVICH;129
WACHOŃSKI;129
WALERYŚ;129
WARMIJAK;129
WAWRZEŃCZAK;129
WIECHNO;129
WIECIŃSKI;129
ZAJEGA;129
ZAMACHOWSKI;129
ZDANEK;129
ZDROWAK;129
ZIMKOWSKI;129
ZYDOR;129
ŻURAK;129
ŻYLEWICZ;129
AFTAŃSKA;128
ANANIEVA;128
ARKHYPOVA;128
BENNETT;128
BEZSMERTNA;128
BIBRZYCKA;128
BIENIEWICZ;128
BIRNBAUM;128
BISTRAM;128
BOZHENKO;128
BRAL;128
BRAWAŃSKA;128
BRUKWICKA;128
BURNO;128
BYDŁOWSKA;128
CHUDOBIŃSKA;128
CZARNASIAK;128
CZESKA;128
DARGIEL;128
DEMBINSKA;128
DEMIDOVA;128
DEMKIEWICZ;128
DEŃCA;128
DMOCHEWICZ;128
DRANIKOWSKA;128
DROŃSKA;128
DUMIŃSKA;128
DUNAJKO;128
DYLKA;128
FISHER;128
FRONCKIEWICZ;128
GAJDEROWICZ;128
GODERSKA;128
GOREK;128
HADYŃSKA;128
HAIDAR;128
HAPKE;128
HARKAVA;128
HREK;128
JACIUK;128
JARONIEWSKA;128
JASZKE;128
JAWNIAK;128
JEKEL;128
JUSTYNIARSKA;128
KAKIET;128
KIDYBA;128
KISZYCKA;128
KOKSA;128
KORCALA;128
KORŻYŃSKA;128
KREJNER;128
KROMP;128
KRZEPTOWSKA;128
KUCZARA;128
KUCZKOWIAK;128
KUJAŁOWICZ;128
LELENIEWSKA;128
LISTOS;128
LOSIAK;128
MALITOWSKA;128
MASLO;128
MAZERSKA;128
MINIEWSKA;128
MIZGAJSKA;128
MOJSYM;128
NĘDZYŃSKA;128
NIKITCHENKO;128
NIŚKIEWICZ;128
OLSHANSKA;128
OPAROWSKA;128
OTLIK;128
PIECHUT;128
PILACHOWSKA;128
PINIEWSKA;128
PLEBAŃCZYK;128
RACHELSKA;128
RACZYKOWSKA;128
RADZAJEWSKA;128
RASZ;128
REBELSKA;128
REJER;128
ROŻKOWICZ;128
RUSOWICZ;128
SAKRAJDA;128
SKIBISZEWSKA;128
SKUDLARSKA;128
SOBORSKA;128
SOCZOMSKA;128
SRIBNA;128
STAWISIŃSKA;128
STOCHŁA;128
STUDZIŻBA;128
SVENSSON;128
TOMACZKOWSKA;128
TROKOWSKA;128
TYMKIEWICZ;128
TYMOSIEWICZ;128
URYCKA;128
WALACH;128
WARDEŃSKA;128
WOŹNIEWICZ;128
WYMAZAŁA;128
YEVSIEIEVA;128
ZAŁĘGOWSKA;128
ZIOŁEK;128
ZŁOTORZYŃSKA;128
ZUZAK;128
BANDERA;128
BARWAŚNY;128
BIBROWSKI;128
BONCOL;128
BUŁATOWICZ;128
BZDAWKA;128
CHANEK;128
CHRABOŁ;128
CHRACA;128
CHRUL;128
CICHERSKI;128
CIEMNOCZOŁOWSKI;128
CYSARZ;128
DAŹ;128
DEBERNY;128
DERESZYŃSKI;128
DOAN;128
DRUMIŃSKI;128
DWORZYCKI;128
FEDIV;128
FELCZEREK;128
FIDALI;128
FUDRO;128
GABRYELEWICZ;128
GAŁUSZA;128
GEVORGYAN;128
GIELNIEWSKI;128
GIRI;128
GŁĄBOWSKI;128
GOŁYŚ;128
GRĘZICKI;128
HAJNOSZ;128
HAŃSKI;128
HARŁACZ;128
HUDZIŃSKI;128
JENDRASZEK;128
JUZALA;128
KALUHIN;128
KAPANOWSKI;128
KIELISZEWSKI;128
KLEM;128
KOK;128
KRACZKA;128
KRZUŚ;128
KRZYKALSKI;128
KUTWIN;128
LESHKO;128
LEWIKOWSKI;128
LIAUCHUK;128
LIBERTOWSKI;128
LUBRYKA;128
LUFT;128
ŁĄDKA;128
ŁYŹNIAK;128
MAKOVIICHUK;128
MAMMADLI;128
MARZECKI;128
MATURSKI;128
MATYŚNIAK;128
MAZIŃSKI;128
MĄDRASZEWSKI;128
MEDYCKI;128
MIELAŃCZUK;128
MILSKI;128
MIROŚ;128
MIŻDAL;128
MLECZKOWSKI;128
MORDAWSKI;128
NASZKIEWICZ;128
NEUPANE;128
NITARSKI;128
NOWOŚWIAT;128
NOWOTKO;128
ORŁOW;128
OSMOŁA;128
PACIERZ;128
PANASIK;128
PEIKERT;128
PEJKA;128
PERMUS;128
PĘPKOWSKI;128
PICHLIŃSKI;128
PIEKUŚ;128
PILACKI;128
POKUCIŃSKI;128
POPROCH;128
POZNAŃ;128
PRAGNĄCY;128
PRASOL;128
PRONDZIŃSKI;128
PUSIAK;128
RADU;128
RAJFUR;128
RANIOWSKI;128
ROKITKA;128
RYPUŁA;128
SAJNOG;128
SAŁAGAN;128
SAUERMANN;128
SETNY;128
SKÓRNIEWSKI;128
SKURZOK;128
SOROTA;128
SOWULEWSKI;128
SPECJALSKI;128
SPROT;128
STANDZIAK;128
STOICA;128
STRZĘPA;128
STYCZEK;128
SUTYŁA;128
SZAŁAMACHA;128
SZYMALSKI;128
SZYMOSZEK;128
SZYPCZYŃSKI;128
ŚCIECHOWSKI;128
ŚNIADKOWSKI;128
ŚRAMSKI;128
ŚWIERGOSZ;128
TABACZEK;128
TOMAŃSKI;128
TOPOL;128
TRĘBACKI;128
TYBLEWSKI;128
UŁAN;128
URBISZ;128
VOLSKYI;128
WANAGO;128
WASIEWSKI;128
WAWRZYNIECKI;128
WERBICKI;128
WIKALIŃSKI;128
WILAND;128
ZACHOLSKI;128
ZAJUSZ;128
ZAPOLNIK;128
ZAPÓR;128
ŻENDARSKI;128
ŻOŁYNIA;128
BAKINOWSKA;127
BANEL;127
BIJOCH;127
BOŁĄDŹ;127
BRONECKA;127
BRZUSTOWSKA;127
CELEJOWSKA;127
CHAŁADAJ;127
CHOŁODOWSKA;127
CIEMIECKA;127
CIOŁKA;127
CIPKOWSKA;127
CUGOWSKA;127
CYTARZYŃSKA;127
CZOGALIK;127
CZUDOWSKA;127
DERRA;127
DONNER;127
DYMURA;127
DZIERLATKA;127
FELNER;127
GATTNER;127
GLAMOWSKA;127
GROCHOWICKA;127
HALIKOWSKA;127
HLADKOVA;127
HLOVA;127
HUBENKO;127
JARMAKOWICZ;127
JUŹWIN;127
KAPALSKA;127
KENDRA;127
KLEPARSKA;127
KOCIUBOWSKA;127
KOŁPACZYŃSKA;127
KOROLEWSKA;127
KOSTIUKOVA;127
KRAIEVSKA;127
KROKOCKA;127
KUPRIIANOVA;127
KWAŚKIEWICZ;127
LICHACZEWSKA;127
LISSOWSKA;127
LIWOSZ;127
LOHINOVA;127
LUDEK;127
ŁUKOWIEC;127
MALENKO;127
MAŁODOBRA;127
MASTALERCZUK;127
MAURY;127
MIKLEWICZ;127
MOLEWSKA;127
MOŚKO;127
MUCHOROWSKA;127
NĘCEK;127
NICGORSKA;127
OGRODNICZEK;127
OLESZKOWICZ;127
OSNOWSKA;127
OSTROGA;127
PACHNOWSKA;127
PALION;127
PARFONOVA;127
PAWĘZOWSKA;127
PĘKOWSKA;127
PIETRYK;127
PIKIEWICZ;127
PIROS;127
PISZCZYŃSKA;127
POCZYNEK;127
PODCZERWIŃSKA;127
POGORZAŁEK;127
PÓLKOWSKA;127
PRZYWARTA;127
RZADKOWOLSKA;127
SAKHAROVA;127
SAWARYN;127
SHUBINA;127
SHYSHKA;127
SIÓDMAK;127
SŁOMNICKA;127
SŁOPIECKA;127
SOBOTKIEWICZ;127
SOPOROWSKA;127
STAMIROWSKA;127
STARODUBTSEVA;127
STEMBALSKA;127
STENDERA;127
STEPCZUK;127
STOŁECKA;127
STRABURZYŃSKA;127
SZCZUDŁOWSKA;127
SZCZYTKOWSKA;127
SZENDEL;127
SZLAMA;127
SZOŁDROWSKA;127
TADROWSKA;127
TEŚLUK;127
TOMANIAK;127
TROJAKOWSKA;127
TUSTANOWSKA;127
UMIĘCKA;127
YAKUBENKO;127
ZAMIELSKA;127
BAJKA;127
BANDYSZEWSKI;127
BESARABA;127
BETKOWSKI;127
BISZKONT;127
BONDEL;127
BRAWAŃSKI;127
BRUKWICKI;127
ÇELIK;127
CEREKWICKI;127
CHĘCIEK;127
CHOROBIŃSKI;127
CHYZHEVSKYI;127
ĆWIL;127
??NG;127
DARASZKIEWICZ;127
DOMORACKI;127
DROSIŃSKI;127
DRZENIEK;127
DUZOWSKI;127
DWORACKI;127
DYMCZAK;127
FORYSIUK;127
FURGACZ;127
GACHOWSKI;127
GAZIŃSKI;127
GĘBOŁYŚ;127
GOLASOWSKI;127
GOŚLICKI;127
GRABIASZ;127
HARAZIŃSKI;127
HEIMOWSKI;127
HUDECKI;127
IMAŃSKI;127
JABORSKI;127
JARDZIOCH;127
JARMUSZCZAK;127
JARMUSZEWSKI;127
JARZYNOWSKI;127
JĄCZYŃSKI;127
JUNGIEWICZ;127
